customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2285-CEIHG,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,46.77,487.09,No
2286-GGIEE,Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.1,1769.12,Yes
2287-HEBAD,Male,0,No,No,28,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.46,1562.63,No
2288-HHGFC,Male,0,Yes,Yes,21,Yes,No,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,35.78,710.1,No
2289-HCAJH,Male,1,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.4,1423.05,Yes
2290-BFIFD,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,39.93,2903.43,Yes
2291-HADFD,Female,0,No,Yes,40,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),41.26,1671.37,Yes
2292-CFHFA,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),99.87,3699.02,No
2293-CHAHG,Female,0,Yes,No,28,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.6,2310.02,No
2294-FAIID,Female,0,No,Yes,21,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,111.68,2354.25,No
2295-AEEEJ,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.67,456.37,No
2296-DAACG,Male,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.51,3203.41,No
2297-GFDEH,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.08,150.96,No
2298-ADFHG,Male,0,No,No,6,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),54.7,315.77,Yes
2299-AFAFE,Female,0,Yes,No,35,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,22.97,793.44,No
2300-AADFF,Male,0,No,Yes,7,Yes,No,No,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),53.71,420.15,No
2301-JIDHF,Male,0,Yes,Yes,45,No,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,59.69,2727.05,Yes
2302-IGDGH,Male,1,No,No,63,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,35.65,2214.08,No
2303-CBJHD,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,105.22,3131.15,No
2304-AJBJG,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),52.35,1158.45,No
2305-EGCDC,Male,0,Yes,Yes,60,Yes,No,No,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),23.58,1420.6,No
2306-HAJED,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,57.82,2791.04,No
2307-HIAJC,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),73.9,3366.9,No
2308-GGCFF,Male,0,Yes,Yes,42,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.76,2831.31,No
2309-ECHJJ,Male,0,No,No,9,No,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.46,708.83,Yes
2310-HCACJ,Female,0,No,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),108.02,2071.54,No
2311-DBIDG,Female,1,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,20.99,281.51,No
2312-GGGFF,Male,0,No,Yes,2,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,98.5,183.4,Yes
2313-JCHHG,Male,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),56.34,1616.49,No
2314-JAIBI,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,57.17,1020.73,Yes
2315-IAEDG,Male,0,Yes,Yes,58,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,78.2,4496.92,No
2316-FIADD,Female,0,No,No,69,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,78.54,5424.75,No
2317-BHEBI,Male,0,No,No,34,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,28.78,1005.71,No
2318-GCEJI,Male,1,No,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,82.66,1478.58,No
2319-JEICH,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,35.89,899.94,Yes
2320-GDABG,Male,0,Yes,No,34,Yes,No,No,Yes,Yes,No,No,No,No,Two year,No,Electronic check,48.09,1601.65,Yes
2321-FCJCE,Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.32,4750.51,No
2322-FDFJC,Female,0,Yes,No,56,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.07,4839.45,Yes
2323-CIGJD,Female,0,No,Yes,48,No,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,95.23,4593.44,Yes
2324-CJGHI,Male,0,Yes,No,9,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.35,827.97,Yes
2325-FGEJJ,Male,0,Yes,Yes,28,No,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.07,2030.5,No
2326-CAIAE,Female,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),35.36,2462.44,No
2327-JFFAD,Male,0,Yes,No,67,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),87.04,5854.26,No
2328-IFJGE,Male,1,No,No,23,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,117.61,2727.55,Yes
2329-AJDHJ,Female,1,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,101.27,4249.64,Yes
2330-ABACF,Female,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,61.96,2387.32,Yes
2331-AEDEA,Female,0,Yes,No,24,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.84,1558.72,Yes
2332-EBGHA,Female,0,No,No,67,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,115.35,7741.06,No
2333-CJBCG,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),24.91,776.42,No
2334-GDCCB,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.48,4099.99,Yes
2335-IBBGJ,Female,0,Yes,No,54,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),32.38,1763.63,No
2336-JAHHA,Male,1,Yes,Yes,52,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,25.69,1376.56,Yes
2337-GEJHC,Female,0,No,Yes,17,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),47.01,763.25,No
2338-GJAGJ,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,41.4,217.41,No
2339-BAFFC,Male,0,No,No,62,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,22.64,1401.79,No
2340-DJDFA,Female,0,Yes,Yes,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),105.01,4290.13,No
2341-BIICD,Male,0,No,No,10,Yes,Yes,No,No,No,No,Yes,No,No,Two year,Yes,Mailed check,103.19,995.89,No
2342-EADDE,Male,0,No,Yes,8,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),87.44,664.83,Yes
2343-JIFEF,Male,0,No,No,34,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,96.37,3298.09,Yes
2344-GFCHI,Male,1,No,No,64,No,No,No,No,No,Yes,No,No,Yes,One year,No,Mailed check,24.79,1611.42,No
2345-GJGAH,Female,0,Yes,Yes,4,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.82,222.45,Yes
2346-EICBC,Male,1,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,78.35,1939.79,Yes
2347-BECHC,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,109.0,5445.36,No
2348-JIGBF,Female,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,90.1,3297.58,No
2349-GGDFG,Female,0,No,No,2,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),19.82,2.02,Yes
2350-FCHFJ,Female,0,Yes,No,58,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,42.39,2409.74,No
2351-EBBAE,Male,0,No,No,12,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,59.26,678.06,No
2352-DEFDJ,Male,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.43,2746.6,No
2353-FCEEB,Female,0,No,No,2,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.8,178.13,No
2354-GAEJD,Female,0,No,Yes,52,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),80.32,4188.77,No
2355-DBBFE,Male,0,No,Yes,54,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),25.22,1366.63,No
2356-FGGAI,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,95.3,4146.44,No
2357-HHDAF,Male,0,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,86.35,5614.82,No
2358-GIBED,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),39.76,2619.28,No
2359-EJEDE,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,68.62,2977.81,No
2360-CFGJJ,Female,1,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,44.13,3218.16,No
2361-IGHAF,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.03,5914.37,Yes
2362-GECAJ,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.02,2462.37,No
2363-BJJBB,Female,0,Yes,No,24,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,20.06,470.25,No
2364-GJFAJ,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.03,3172.7,No
2365-BEBJC,Male,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,22.39,1101.76,No
2366-ABBAI,Female,1,No,Yes,0,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),22.41,47.29,No
2367-HFGIA,Male,1,No,No,38,Yes,No,No,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),37.5,1448.24,No
2368-FEDAF,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),91.55,4646.72,No
2369-HIHBA,Female,0,Yes,No,39,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),114.17,4491.36,No
2370-FGHJE,Female,0,Yes,Yes,59,Yes,No,No,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),70.29,4150.74,No
2371-EBEIF,Female,0,Yes,Yes,72,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,87.15,6240.67,No
2372-DIAAG,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),23.06,1601.44,No
2373-FHDDJ,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,98.62,1876.5,No
2374-GDDAF,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.72,21.64,Yes
2375-ECJFI,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,67.2,526.69,Yes
2376-CEDBB,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),99.87,3793.82,Yes
2377-CAIBC,Female,0,No,No,29,Yes,No,No,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,29.89,844.5,No
2378-CGECC,Male,1,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,64.48,3396.79,No
2379-FEIDJ,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Mailed check,73.01,4124.59,No
2380-GFCHA,Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),80.57,3485.57,No
2381-JGIGJ,Male,0,No,No,42,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.16,3742.06,Yes
2382-AJAJF,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,82.37,719.58,Yes
2383-GFGHF,Female,1,No,No,47,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),104.46,4880.77,Yes
2384-JCCED,Male,0,Yes,Yes,16,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.16,1885.42,Yes
2385-GGGIB,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),19.72,107.47,Yes
2386-FDJFC,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.15,4130.23,Yes
2387-BDGFD,Female,0,Yes,Yes,63,No,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,59.72,3799.66,Yes
2388-ADCCD,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,94.55,6182.46,No
2389-EIIHA,Female,1,Yes,No,70,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.63,3324.87,Yes
2390-CIIFH,Female,1,Yes,No,3,No,Yes,No,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),19.54,91.54,No
2391-FIFJG,Female,1,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),25.62,671.7,Yes
2392-IADJF,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),112.21,4127.63,No
2393-BHABC,Male,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),111.66,7294.84,Yes
2394-HEGJI,Male,0,No,No,66,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.14,2930.65,No
2395-GFIFD,Female,1,Yes,Yes,59,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),113.47,6669.13,No
2396-HFCCC,Female,0,No,Yes,46,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),107.35,4890.67,Yes
2397-GGCAF,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),88.28,2143.67,Yes
2398-FBBIJ,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,42.96,2773.56,No
2399-DABFH,Female,0,No,No,66,Yes,No,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,30.07,1944.38,Yes
2400-BDJIF,Male,0,Yes,No,68,Yes,No,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.11,2366.32,No
2401-ICCFJ,Female,1,No,No,39,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),38.17,1481.97,No
2402-DCCAI,Male,1,No,Yes,49,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,100.33,4888.0,Yes
2403-EAFIG,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.73,1934.48,No
2404-GCACG,Male,0,No,No,36,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,87.15,3120.74,No
2405-GBBEJ,Male,1,No,Yes,68,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,96.38,6553.99,No
2406-HGFHE,Female,0,Yes,Yes,16,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),62.22,1025.03,Yes
2407-BCFDD,Male,0,No,No,61,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,39.82,2457.26,No
2408-CEFJB,Male,0,Yes,No,40,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),66.4,2622.06,No
2409-CBACA,Female,0,No,Yes,41,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),31.69,1296.2,No
2410-DAHFF,Male,0,No,Yes,30,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,101.18,3072.03,No
2411-GGCFC,Male,0,Yes,Yes,32,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),100.24,3162.76,No
2412-AHJAF,Female,0,No,No,42,No,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),113.26,4755.44,No
2413-FCBBD,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,100.81,6653.68,No
2414-EFDAH,Female,1,Yes,No,37,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,84.2,3148.35,Yes
2415-DJCHH,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),56.53,2260.92,No
2416-HCGHD,Female,1,Yes,No,62,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),68.65,4216.42,No
2417-DBAAA,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),37.02,1462.77,No
2418-GCAEF,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,86.7,2521.12,Yes
2419-ABCCA,Female,0,No,Yes,46,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),103.14,4741.14,No
2420-ADICA,Male,1,Yes,Yes,21,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,89.11,1850.04,Yes
2421-CGGIH,Male,0,Yes,Yes,54,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),115.61,6200.61,Yes
2422-BAEAA,Male,0,No,No,42,No,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),117.25,4966.31,Yes
2423-HIBAB,Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.04,5376.59,Yes
2424-AEDIJ,Male,0,Yes,No,31,Yes,Yes,No,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,94.1,2961.08,No
2425-HHFEC,Male,0,No,No,3,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.39,198.24,No
2426-AEJAF,Male,1,No,Yes,44,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,22.6,961.75,Yes
2427-HACCC,Male,1,No,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,105.55,7476.2,No
2428-CGFHI,Male,0,Yes,No,19,No,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),88.17,1672.99,No
2429-BBHIC,Male,1,No,Yes,70,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),116.41,8139.34,No
2430-DAHHH,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.03,1200.32,No
2431-BHIDE,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,91.01,5349.06,No
2432-GDHEA,Female,0,Yes,Yes,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.36,1096.11,Yes
2433-IHDDC,Male,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),63.32,4555.49,No
2434-GFBIJ,Female,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,64.06,1410.19,No
2435-AEECC,Female,1,No,Yes,39,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),21.64,834.84,No
2436-EHJJC,Female,0,No,No,1,Yes,Yes,No,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,104.91,133.7,No
2437-JJBFI,Male,0,No,No,25,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),27.02,674.9,Yes
2438-FBBDF,Male,0,No,No,61,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Electronic check,115.19,7007.16,No
2439-HEBGJ,Male,1,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),76.24,3276.96,No
2440-HIHEF,Male,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,46.02,1420.56,No
2441-JICDJ,Female,0,No,No,25,No,No,No,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),83.15,2114.91,No
2442-BAGFE,Female,0,No,No,4,Yes,Yes,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),112.59,465.88,No
2443-DDAGH,Female,0,No,No,69,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,97.64,6752.25,Yes
2444-IJIBJ,Female,0,No,No,34,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,34.89,1196.51,No
2445-HDFJG,Male,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,49.61,717.06,No
2446-DBFBJ,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,29.08,883.96,No
2447-JDCFG,Male,0,No,No,13,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),92.59,1213.7,No
2448-JGEGC,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),38.5,930.88,No
2449-CCCCH,Male,0,Yes,No,70,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),94.05,6614.02,No
2450-JJBEH,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,31.44,489.03,No
2451-CAGAJ,Female,1,No,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.78,4688.93,No
2452-GIGIG,Female,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),70.47,1294.29,No
2453-HGEEI,Male,1,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),103.55,5724.83,No
2454-HGBFF,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.93,44.23,No
2455-HCIBF,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,43.36,1070.56,No
2456-EFAGG,Male,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.46,1906.92,Yes
2457-BIFAE,Male,1,No,No,31,Yes,No,No,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),48.63,1551.24,No
2458-JGJHD,Male,0,No,No,12,Yes,Yes,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),27.39,312.58,No
2459-IECAI,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,102.33,1183.14,Yes
2460-CJCGC,Female,1,Yes,No,16,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.41,1432.32,Yes
2461-FEIHB,Female,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),23.86,1331.65,No
2462-BAAAF,Male,0,Yes,No,26,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,112.55,2885.26,Yes
2463-GIADG,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),38.77,649.71,No
