customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,InternetService,TechSupport,OnlineSecurity,PaymentMethod,MonthlyCharges,TotalCharges,Churn,PredictedChurnProb,PredictedChurn,RiskTier,AtRiskRevenue
2167-AGJCB,Male,0,No,No,9,Month-to-month,DSL,No,No,Mailed check,41.79,388.52,No,0.6426525134736517,1,Medium,41.79
2168-BIFFI,Female,0,No,Yes,15,One year,DSL,No,Yes,Credit card (automatic),83.64,1260.93,No,0.3758717726729746,0,Medium,0.0
2169-IJDBE,Female,1,No,No,38,Two year,DSL,No,No,Bank transfer (automatic),26.68,1002.87,No,0.26688545158904,0,Low,0.0
2170-FCJEI,Male,0,No,No,17,Month-to-month,No,No,No,Electronic check,105.98,1765.26,Yes,0.7281051578272031,1,High,105.98
2171-EFIIF,Female,0,No,No,24,One year,No,Yes,Yes,Electronic check,91.6,2220.29,No,0.32655073271277824,0,Low,0.0
2172-IJGFB,Male,0,No,No,6,One year,DSL,No,No,Bank transfer (automatic),115.4,710.8,No,0.46964556987984063,0,Medium,0.0
2173-JGAAI,Female,0,No,No,55,Month-to-month,No,No,No,Electronic check,97.38,5391.82,Yes,0.6026562461174311,1,Medium,97.38
2174-EBDCC,Male,1,Yes,No,46,Month-to-month,DSL,No,No,Electronic check,36.67,1698.28,No,0.563307279942572,1,Medium,36.67
2175-HHAJJ,Male,1,Yes,Yes,2,Month-to-month,DSL,No,No,Mailed check,65.68,85.79,No,0.6975434515255649,1,High,65.68
2176-HJJHE,Female,0,Yes,No,0,Month-to-month,Fiber optic,No,Yes,Mailed check,73.33,0.0,Yes,0.7048626413596787,1,High,73.33
2177-CEBIB,Female,0,No,Yes,32,Month-to-month,DSL,No,Yes,Credit card (automatic),102.5,3240.45,Yes,0.5915359919290252,1,Medium,102.5
2178-DFHGJ,Male,1,No,No,70,Two year,DSL,No,No,Credit card (automatic),74.14,5199.47,No,0.24633297738441792,0,Low,0.0
2179-GJHBG,Female,1,Yes,No,58,Month-to-month,Fiber optic,No,Yes,Electronic check,66.62,3834.29,No,0.585537302273247,1,Medium,66.62
2180-CFHGI,Female,0,No,No,71,Month-to-month,No,No,Yes,Bank transfer (automatic),90.73,6486.18,Yes,0.36596161350575945,0,Medium,0.0
2181-CHJAH,Male,0,No,No,31,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),83.5,2554.04,Yes,0.6405713537838579,1,Medium,83.5
2182-ECHDI,Male,0,Yes,No,16,Two year,DSL,Yes,Yes,Credit card (automatic),94.38,1543.38,Yes,0.26316651782344835,0,Low,0.0
2183-EGIIC,Female,0,Yes,Yes,16,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic),66.46,1074.24,Yes,0.6561855226160695,1,Medium,66.46
2184-JDABB,Male,1,Yes,Yes,20,Two year,Fiber optic,No,Yes,Electronic check,91.8,1816.84,No,0.5463448391035646,1,Medium,91.8
2185-HDEJB,Male,0,Yes,No,54,One year,Fiber optic,No,Yes,Electronic check,117.05,6349.84,No,0.3451374954860432,0,Medium,0.0
2186-FEGIF,Male,1,No,No,5,One year,No,No,Yes,Credit card (automatic),36.52,229.19,No,0.33123158047207096,0,Medium,0.0
2187-FHAHI,Female,0,No,No,48,Month-to-month,No,No,Yes,Electronic check,23.34,1084.75,Yes,0.5027299638395739,1,Medium,23.34
2188-HBJAF,Female,0,No,No,25,Month-to-month,No,Yes,Yes,Electronic check,76.21,1939.19,Yes,0.5237904673107266,1,Medium,76.21
2189-JDBCG,Male,0,No,Yes,31,Month-to-month,Fiber optic,No,No,Credit card (automatic),34.16,1090.12,Yes,0.6939342517236217,1,High,34.16
2190-IJGIG,Female,0,No,No,71,Month-to-month,Fiber optic,Yes,No,Credit card (automatic),34.84,2499.66,No,0.4971757524925151,0,Medium,0.0
2191-FCCDC,Male,0,No,Yes,43,Month-to-month,Fiber optic,Yes,No,Mailed check,86.56,3699.14,No,0.6442263642457049,1,Medium,86.56
2192-FCEEG,Female,0,No,Yes,58,One year,Fiber optic,Yes,No,Mailed check,61.04,3567.38,No,0.30653938987115703,0,Low,0.0
2193-AJADC,Male,0,No,Yes,28,Month-to-month,DSL,Yes,No,Electronic check,21.32,554.86,No,0.5853914739284775,1,Medium,21.32
2194-JCGIA,Male,0,No,No,16,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),75.29,1165.18,No,0.7015993184732437,1,High,75.29
2195-HDCEJ,Female,0,Yes,No,17,One year,DSL,No,No,Mailed check,42.93,710.5,Yes,0.33013177642493347,0,Medium,0.0
2196-IEBFE,Male,0,No,Yes,39,Month-to-month,No,No,No,Electronic check,62.25,2403.47,Yes,0.5920350499644841,1,Medium,62.25
2197-HBEHI,Female,0,Yes,No,62,Month-to-month,DSL,Yes,Yes,Bank transfer (automatic),21.98,1360.34,No,0.3168638990904483,0,Low,0.0
2198-HDFAA,Female,0,No,No,44,Two year,No,No,No,Mailed check,24.48,1083.68,No,0.2905489438030694,0,Low,0.0
2199-CAHJG,Male,0,Yes,No,2,Month-to-month,Fiber optic,No,No,Mailed check,37.54,55.15,No,0.750684902276554,1,High,37.54
2200-BBEHF,Male,0,Yes,No,2,Month-to-month,Fiber optic,Yes,No,Electronic check,91.27,202.12,Yes,0.7706269846600828,1,High,91.27
2201-HJFBA,Female,0,No,Yes,37,Month-to-month,DSL,Yes,No,Credit card (automatic),98.58,3598.15,Yes,0.5448629824546121,1,Medium,98.58
2202-AFIJA,Male,0,Yes,No,72,Two year,Fiber optic,Yes,No,Credit card (automatic),53.06,3793.22,No,0.2404621629550323,0,Low,0.0
2203-FGDGF,Male,0,Yes,Yes,39,One year,DSL,No,Yes,Bank transfer (automatic),30.81,1186.9,No,0.26100742178259484,0,Low,0.0
2204-JFCCB,Male,0,Yes,No,67,Month-to-month,Fiber optic,Yes,No,Credit card (automatic),113.51,7594.55,No,0.4162969341240003,0,Medium,0.0
2205-IBDHD,Male,1,No,No,53,One year,DSL,Yes,No,Electronic check,98.29,5195.79,No,0.22772661184614618,0,Low,0.0
2206-JFGDI,Male,0,No,Yes,19,Month-to-month,Fiber optic,No,No,Mailed check,34.82,612.8,No,0.6933134732707175,1,High,34.82
2207-BGFFC,Female,0,No,No,14,Month-to-month,No,Yes,Yes,Bank transfer (automatic),41.15,619.89,No,0.469406283167779,0,Medium,0.0
2208-IBHEE,Female,0,No,Yes,4,One year,Fiber optic,No,No,Credit card (automatic),21.72,113.23,No,0.5781822927242106,1,Medium,21.72
2209-CCGBB,Male,0,Yes,No,38,Month-to-month,DSL,Yes,No,Mailed check,109.89,4126.4,Yes,0.49982101912014104,0,Medium,0.0
2210-BIGAG,Male,0,Yes,Yes,39,Month-to-month,Fiber optic,No,No,Electronic check,113.2,4399.89,Yes,0.6846332216971771,1,High,113.2
2211-HEGGI,Male,0,Yes,No,6,Month-to-month,No,No,No,Electronic check,26.45,152.95,No,0.6234808332695835,1,Medium,26.45
2212-DCJAH,Female,0,No,No,71,Two year,Fiber optic,Yes,No,Mailed check,32.98,2313.25,No,0.24378804973725954,0,Low,0.0
2213-DIHCF,Male,0,No,Yes,32,Two year,DSL,Yes,No,Electronic check,38.94,1287.68,No,0.3103740257998106,0,Low,0.0
2214-BHDEI,Female,0,Yes,No,36,One year,DSL,No,No,Electronic check,36.45,1335.15,No,0.348538375836905,0,Medium,0.0
2215-DHFEG,Female,0,Yes,No,31,Two year,Fiber optic,No,No,Mailed check,113.94,3568.49,No,0.5126991606950766,1,Medium,113.94
2216-BAJEE,Female,0,Yes,No,42,One year,DSL,No,Yes,Credit card (automatic),44.65,1899.08,No,0.21361406728895596,0,Low,0.0
2217-DIEBB,Male,0,No,No,62,Two year,Fiber optic,Yes,No,Bank transfer (automatic),56.24,3472.38,No,0.2596987987059516,0,Low,0.0
2218-BIGIJ,Female,0,Yes,No,35,Month-to-month,Fiber optic,No,No,Mailed check,25.01,873.0,No,0.6551181304534498,1,Medium,25.01
2219-CBIAC,Male,0,Yes,No,48,One year,DSL,No,No,Mailed check,82.1,3896.84,No,0.3078972643868555,0,Low,0.0
2220-HFABI,Female,0,Yes,Yes,24,Two year,Fiber optic,No,Yes,Credit card (automatic),45.13,1075.27,Yes,0.40630899196592957,0,Medium,0.0
2221-GBDFE,Male,0,No,No,65,Two year,No,No,No,Bank transfer (automatic),43.01,2825.8,No,0.20985065926109941,0,Low,0.0
2222-AGAGC,Female,0,No,Yes,8,Month-to-month,Fiber optic,No,No,Electronic check,117.67,966.14,Yes,0.8459201296440951,1,High,117.67
2223-DFHHB,Male,0,Yes,No,17,Month-to-month,DSL,No,No,Credit card (automatic),21.94,401.44,Yes,0.5782841939903791,1,Medium,21.94
2224-BBJGB,Female,0,No,No,21,Two year,Fiber optic,No,No,Bank transfer (automatic),37.08,755.75,No,0.4716039617180889,0,Medium,0.0
2225-AEJJE,Male,0,No,No,14,One year,DSL,No,Yes,Mailed check,70.35,944.78,No,0.40354835341218853,0,Medium,0.0
2226-IIICD,Male,0,No,No,6,Two year,No,No,No,Bank transfer (automatic),75.35,448.11,No,0.4486050979914619,0,Medium,0.0
2227-HGADC,Male,0,Yes,Yes,12,Two year,No,No,No,Credit card (automatic),90.73,1086.81,No,0.43328962237015634,0,Medium,0.0
2228-EJCDF,Male,0,No,Yes,35,Two year,No,No,Yes,Electronic check,39.33,1388.99,No,0.3541672126590703,0,Medium,0.0
2229-GIGBA,Female,1,No,Yes,15,Month-to-month,Fiber optic,Yes,No,Bank transfer (automatic),58.19,832.27,No,0.6715152159745174,1,High,58.19
2230-IBGDD,Female,0,Yes,No,40,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),47.29,1845.47,No,0.6136994821429459,1,Medium,47.29
2231-DDIIJ,Male,0,No,No,20,One year,No,No,Yes,Mailed check,103.12,2087.12,No,0.35600517326984044,0,Medium,0.0
2232-EFFBI,Female,1,Yes,No,27,Two year,DSL,No,No,Bank transfer (automatic),54.7,1490.98,No,0.30207351141682554,0,Low,0.0
2233-EBDHH,Male,0,Yes,No,16,One year,DSL,No,No,Mailed check,44.63,686.07,No,0.3048663812434419,0,Low,0.0
2234-BCAEJ,Male,0,Yes,No,64,Month-to-month,Fiber optic,No,No,Credit card (automatic),80.92,5212.81,No,0.5299013511661136,1,Medium,80.92
2235-EDICH,Female,0,Yes,No,12,One year,No,Yes,No,Electronic check,28.97,332.4,No,0.29322347303216056,0,Low,0.0
2236-JDJGC,Male,0,Yes,Yes,35,One year,Fiber optic,Yes,No,Credit card (automatic),104.59,3658.63,No,0.4021949902164818,0,Medium,0.0
2237-FAGCD,Male,0,Yes,Yes,57,Two year,Fiber optic,No,No,Bank transfer (automatic),46.46,2610.83,No,0.2663971802846987,0,Low,0.0
2238-DFIEI,Female,0,No,No,19,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),102.05,1986.22,No,0.7161356000881387,1,High,102.05
2239-FAFGD,Male,0,No,No,51,Month-to-month,Fiber optic,No,No,Mailed check,119.12,6097.65,No,0.6657988373595025,1,High,119.12
2240-JABGG,Male,0,Yes,No,5,Month-to-month,DSL,No,Yes,Mailed check,20.18,74.91,No,0.56579840486003,1,Medium,20.18
2241-GBJDJ,Male,1,No,No,22,Month-to-month,Fiber optic,Yes,No,Credit card (automatic),37.58,871.69,No,0.5719727401777335,1,Medium,37.58
2242-FIEID,Male,1,No,No,41,Two year,Fiber optic,No,Yes,Credit card (automatic),94.17,3849.17,No,0.39386718414342026,0,Medium,0.0
2243-HDEJG,Female,0,Yes,No,23,Month-to-month,Fiber optic,No,No,Credit card (automatic),26.45,600.88,No,0.6764874690901633,1,High,26.45
2244-FDGGC,Female,0,Yes,Yes,4,Two year,Fiber optic,No,Yes,Electronic check,63.54,220.66,Yes,0.5629644591352685,1,Medium,63.54
2245-JBJHH,Female,0,No,Yes,31,Two year,Fiber optic,No,No,Mailed check,33.36,1026.82,No,0.4608717172705082,0,Medium,0.0
2246-CGIID,Male,1,No,Yes,45,Month-to-month,No,No,No,Credit card (automatic),65.91,3013.28,Yes,0.515487531054546,1,Medium,65.91
2247-FJEIE,Male,0,Yes,Yes,16,Two year,Fiber optic,No,No,Mailed check,19.28,301.79,No,0.42388165029373226,0,Medium,0.0
2248-JIGEB,Female,0,Yes,No,26,Month-to-month,Fiber optic,No,No,Credit card (automatic),33.36,887.37,Yes,0.6376605313407688,1,Medium,33.36
2249-IGCHI,Male,0,No,No,67,Two year,No,Yes,No,Electronic check,46.05,3133.2,No,0.19517165354206228,0,Low,0.0
2250-CIAJJ,Male,0,No,No,22,Month-to-month,No,No,No,Mailed check,38.18,852.25,No,0.575604392495945,1,Medium,38.18
2251-EHGDA,Male,0,Yes,No,33,Two year,Fiber optic,Yes,No,Mailed check,54.86,1788.84,No,0.34526301139454885,0,Medium,0.0
2252-AGFEG,Male,0,No,Yes,20,One year,DSL,No,Yes,Mailed check,32.78,639.97,No,0.29340513098112814,0,Low,0.0
2253-FCBJA,Female,0,Yes,No,21,Two year,DSL,Yes,No,Mailed check,101.72,2109.78,No,0.3054730677693868,0,Low,0.0
2254-IIBGH,Female,0,Yes,No,64,One year,DSL,No,No,Electronic check,71.07,4593.16,Yes,0.32386341946093467,0,Low,0.0
2255-BJBCG,Female,0,Yes,No,31,Month-to-month,DSL,No,No,Credit card (automatic),49.64,1578.15,Yes,0.5319491756602737,1,Medium,49.64
2256-JHGCH,Male,0,No,No,61,Month-to-month,Fiber optic,No,No,Electronic check,48.11,2948.32,No,0.6046244015754476,1,Medium,48.11
2257-AFIGB,Female,1,Yes,No,27,Month-to-month,No,Yes,Yes,Mailed check,42.89,1115.94,No,0.3459690005009472,0,Medium,0.0
2258-AHCEE,Female,1,Yes,No,6,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),69.53,446.34,No,0.7295083539790659,1,High,69.53
2259-IHBBE,Male,1,No,Yes,53,Two year,DSL,No,No,Electronic check,72.18,3857.29,No,0.3524730037041001,0,Medium,0.0
2260-EGHDC,Male,1,No,Yes,69,Month-to-month,DSL,Yes,No,Bank transfer (automatic),119.14,8245.7,No,0.4258480624219516,0,Medium,0.0
2261-DCIAE,Female,0,Yes,No,13,Two year,Fiber optic,No,Yes,Mailed check,82.16,1035.25,Yes,0.500980131848268,1,Medium,82.16
2262-BEGCC,Female,0,Yes,No,54,Two year,Fiber optic,No,No,Mailed check,72.2,3877.03,No,0.41143362916115933,0,Medium,0.0
2263-DDGBH,Female,0,No,No,57,Month-to-month,No,No,Yes,Electronic check,21.91,1280.12,No,0.39674070009091544,0,Medium,0.0
2264-JGFEG,Female,1,No,No,43,Month-to-month,No,No,No,Bank transfer (automatic),74.1,3180.66,Yes,0.4975696242146816,0,Medium,0.0
2265-IBFBC,Male,0,Yes,No,45,Two year,No,Yes,No,Electronic check,68.48,3055.82,No,0.238762265598334,0,Low,0.0
2266-IFFFB,Female,0,No,Yes,13,Month-to-month,Fiber optic,No,No,Electronic check,109.46,1437.19,Yes,0.8445484140241551,1,High,109.46
2267-FEGCE,Female,0,Yes,Yes,43,Month-to-month,Fiber optic,Yes,No,Electronic check,91.7,3952.46,No,0.6803500928148902,1,High,91.7
2268-AJCBE,Male,0,No,Yes,40,Month-to-month,DSL,No,No,Mailed check,66.92,2678.74,Yes,0.5825169227921098,1,Medium,66.92
2269-IHIBD,Female,0,Yes,No,72,Two year,DSL,No,No,Credit card (automatic),41.27,2955.84,Yes,0.21629186678900375,0,Low,0.0
2270-HBCIC,Male,0,No,No,1,One year,DSL,Yes,No,Bank transfer (automatic),90.88,118.35,No,0.41976610818877025,0,Medium,0.0
2271-CBJCJ,Male,0,Yes,No,4,Month-to-month,DSL,Yes,No,Credit card (automatic),47.27,195.99,Yes,0.5850547536888726,1,Medium,47.27
2272-DICCI,Male,0,No,No,11,Month-to-month,DSL,No,Yes,Credit card (automatic),54.0,630.55,No,0.6346898967849185,1,Medium,54.0
2273-BGEIJ,Female,0,No,Yes,46,Month-to-month,No,No,Yes,Mailed check,88.62,4109.5,No,0.4744621952639847,0,Medium,0.0
2274-ICJJI,Female,0,Yes,Yes,34,Month-to-month,Fiber optic,No,Yes,Mailed check,49.86,1739.53,Yes,0.5612731468192381,1,Medium,49.86
2275-EBJAE,Male,1,No,No,18,Two year,No,No,Yes,Mailed check,48.28,893.11,No,0.3163261180742605,0,Low,0.0
2276-GJHBD,Female,0,Yes,No,62,Month-to-month,No,No,Yes,Electronic check,63.1,3876.03,No,0.4085229843191964,0,Medium,0.0
2277-EIBAD,Female,0,No,Yes,7,One year,No,No,Yes,Mailed check,85.67,586.23,No,0.4255438958723605,0,Medium,0.0
2278-GHJCG,Male,0,No,No,22,Month-to-month,No,No,No,Mailed check,114.07,2534.81,No,0.6219045201631659,1,Medium,114.07
2279-BHFFH,Male,0,No,No,12,Month-to-month,Fiber optic,Yes,Yes,Mailed check,33.17,361.53,No,0.6177899638456396,1,Medium,33.17
2280-IHGIC,Female,0,No,Yes,22,Month-to-month,Fiber optic,No,No,Mailed check,43.76,980.4,No,0.6844235162759525,1,High,43.76
2281-AJDEE,Male,0,No,No,30,Two year,Fiber optic,No,Yes,Credit card (automatic),118.51,3538.15,No,0.5078266132194071,1,Medium,118.51
2282-GAADF,Female,0,Yes,Yes,29,Two year,No,Yes,No,Credit card (automatic),80.95,2321.14,No,0.2664718485211587,0,Low,0.0
2283-BFEBB,Female,0,Yes,No,41,Month-to-month,No,No,No,Mailed check,18.98,782.68,No,0.42049584832310005,0,Medium,0.0
2284-HIJCC,Female,0,No,Yes,1,Month-to-month,No,No,Yes,Credit card (automatic),109.25,68.25,Yes,0.6447107699773703,1,Medium,109.25
2285-CEIHG,Female,0,No,No,10,Two year,Fiber optic,No,No,Mailed check,46.77,487.09,No,0.5335265952531253,1,Medium,46.77
2286-GGIEE,Male,0,No,No,24,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),74.1,1769.12,Yes,0.6644359187799631,1,High,74.1
2287-HEBAD,Male,0,No,No,28,Month-to-month,No,No,No,Electronic check,55.46,1562.63,No,0.655081939336869,1,Medium,55.46
2288-HHGFC,Male,0,Yes,Yes,21,Month-to-month,No,Yes,No,Mailed check,35.78,710.1,No,0.5019668505079097,1,Medium,35.78
2289-HCAJH,Male,1,Yes,Yes,18,Month-to-month,Fiber optic,No,No,Credit card (automatic),79.4,1423.05,Yes,0.7417794126075773,1,High,79.4
2290-BFIFD,Female,0,Yes,No,72,One year,Fiber optic,No,No,Electronic check,39.93,2903.43,Yes,0.3471972572440533,0,Medium,0.0
2291-HADFD,Female,0,No,Yes,40,Month-to-month,No,No,No,Credit card (automatic),41.26,1671.37,Yes,0.5929256423454414,1,Medium,41.26
2292-CFHFA,Male,0,Yes,No,37,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),99.87,3699.02,No,0.6100447138796269,1,Medium,99.87
2293-CHAHG,Female,0,Yes,No,28,Month-to-month,No,No,No,Bank transfer (automatic),83.6,2310.02,No,0.5355929407625146,1,Medium,83.6
2294-FAIID,Female,0,No,Yes,21,Two year,DSL,Yes,No,Electronic check,111.68,2354.25,No,0.4251617809981357,0,Medium,0.0
2295-AEEEJ,Female,0,No,No,7,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),62.67,456.37,No,0.7298235342170342,1,High,62.67
2296-DAACG,Male,0,No,No,46,Month-to-month,Fiber optic,No,No,Mailed check,69.51,3203.41,No,0.612928519734754,1,Medium,69.51
2297-GFDEH,Male,0,No,No,5,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),25.08,150.96,No,0.6980395375883092,1,High,25.08
2298-ADFHG,Male,0,No,No,6,Two year,DSL,No,No,Credit card (automatic),54.7,315.77,Yes,0.43601939320656324,0,Medium,0.0
2299-AFAFE,Female,0,Yes,No,35,Month-to-month,DSL,No,No,Mailed check,22.97,793.44,No,0.5838028259417423,1,Medium,22.97
2300-AADFF,Male,0,No,Yes,7,Two year,No,No,Yes,Credit card (automatic),53.71,420.15,No,0.4125481267809396,0,Medium,0.0
2301-JIDHF,Male,0,Yes,Yes,45,One year,DSL,No,No,Electronic check,59.69,2727.05,Yes,0.3982441529659671,0,Medium,0.0
2302-IGDGH,Male,1,No,No,63,Two year,DSL,Yes,No,Electronic check,35.65,2214.08,No,0.19523352374693037,0,Low,0.0
2303-CBJHD,Male,0,No,No,30,One year,Fiber optic,No,No,Electronic check,105.22,3131.15,No,0.5034438663339654,1,Medium,105.22
2304-AJBJG,Male,0,No,Yes,22,One year,Fiber optic,No,No,Credit card (automatic),52.35,1158.45,No,0.4941720704222541,0,Medium,0.0
2305-EGCDC,Male,0,Yes,Yes,60,Two year,No,Yes,No,Credit card (automatic),23.58,1420.6,No,0.17898855543079592,0,Low,0.0
2306-HAJED,Female,0,Yes,Yes,49,One year,Fiber optic,Yes,No,Electronic check,57.82,2791.04,No,0.30937653543949256,0,Low,0.0
2307-HIAJC,Female,0,No,Yes,45,Two year,Fiber optic,Yes,No,Credit card (automatic),73.9,3366.9,No,0.3171589305075075,0,Low,0.0
2308-GGCFF,Male,0,Yes,Yes,42,Month-to-month,Fiber optic,No,Yes,Electronic check,66.76,2831.31,No,0.6694847704705131,1,High,66.76
2309-ECHJJ,Male,0,No,No,9,Month-to-month,No,No,Yes,Electronic check,75.46,708.83,Yes,0.6839570177096918,1,High,75.46
2310-HCACJ,Female,0,No,No,19,Two year,DSL,No,No,Credit card (automatic),108.02,2071.54,No,0.4978917771769017,0,Medium,0.0
2311-DBIDG,Female,1,No,Yes,15,Two year,Fiber optic,No,No,Mailed check,20.99,281.51,No,0.4652787032187818,0,Medium,0.0
2312-GGGFF,Male,0,No,Yes,2,Two year,No,No,No,Electronic check,98.5,183.4,Yes,0.4974710100350205,0,Medium,0.0
2313-JCHHG,Male,0,No,No,29,One year,Fiber optic,No,No,Bank transfer (automatic),56.34,1616.49,No,0.41370184782122416,0,Medium,0.0
2314-JAIBI,Male,1,Yes,No,17,Two year,Fiber optic,No,No,Mailed check,57.17,1020.73,Yes,0.438234891151011,0,Medium,0.0
2315-IAEDG,Male,0,Yes,Yes,58,Month-to-month,DSL,Yes,No,Mailed check,78.2,4496.92,No,0.3770690481941543,0,Medium,0.0
2316-FIADD,Female,0,No,No,69,Month-to-month,Fiber optic,No,No,Mailed check,78.54,5424.75,No,0.6036266628879835,1,Medium,78.54
2317-BHEBI,Male,0,No,No,34,Month-to-month,DSL,Yes,No,Mailed check,28.78,1005.71,No,0.434697545544403,0,Medium,0.0
2318-GCEJI,Male,1,No,No,18,Two year,DSL,No,No,Electronic check,82.66,1478.58,No,0.47895861712166016,0,Medium,0.0
2319-JEICH,Male,0,No,No,25,Month-to-month,Fiber optic,No,No,Electronic check,35.89,899.94,Yes,0.6885729752916474,1,High,35.89
2320-GDABG,Male,0,Yes,No,34,Two year,No,No,Yes,Electronic check,48.09,1601.65,Yes,0.27364275322437237,0,Low,0.0
2321-FCJCE,Female,0,Yes,No,71,Month-to-month,DSL,No,Yes,Bank transfer (automatic),67.32,4750.51,No,0.37187983331601004,0,Medium,0.0
2322-FDFJC,Female,0,Yes,No,56,Month-to-month,DSL,No,No,Electronic check,86.07,4839.45,Yes,0.5237210030944224,1,Medium,86.07
2323-CIGJD,Female,0,No,Yes,48,One year,DSL,No,No,Electronic check,95.23,4593.44,Yes,0.43858533711417996,0,Medium,0.0
2324-CJGHI,Male,0,Yes,No,9,Month-to-month,No,No,No,Bank transfer (automatic),91.35,827.97,Yes,0.6414297044847781,1,Medium,91.35
2325-FGEJJ,Male,0,Yes,Yes,28,Month-to-month,Fiber optic,No,Yes,Electronic check,71.07,2030.5,No,0.736717541825233,1,High,71.07
2326-CAIAE,Female,0,No,Yes,70,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),35.36,2462.44,No,0.4916836098244425,0,Medium,0.0
2327-JFFAD,Male,0,Yes,No,67,Month-to-month,No,No,No,Credit card (automatic),87.04,5854.26,No,0.4283325728843434,0,Medium,0.0
2328-IFJGE,Male,1,No,No,23,Month-to-month,DSL,No,No,Electronic check,117.61,2727.55,Yes,0.7139323190020166,1,High,117.61
2329-AJDHJ,Female,1,No,No,42,Month-to-month,Fiber optic,No,No,Mailed check,101.27,4249.64,Yes,0.6323400406598826,1,Medium,101.27
2330-ABACF,Female,0,Yes,Yes,38,One year,DSL,No,No,Electronic check,61.96,2387.32,Yes,0.32128878106072095,0,Low,0.0
2331-AEDEA,Female,0,Yes,No,24,Month-to-month,DSL,No,Yes,Bank transfer (automatic),64.84,1558.72,Yes,0.5155087345987279,1,Medium,64.84
2332-EBGHA,Female,0,No,No,67,Month-to-month,DSL,No,No,Mailed check,115.35,7741.06,No,0.4974181198421637,0,Medium,0.0
2333-CJBCG,Male,0,Yes,Yes,33,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),24.91,776.42,No,0.6058928121655092,1,Medium,24.91
2334-GDCCB,Male,0,Yes,No,52,Month-to-month,Fiber optic,No,No,Credit card (automatic),78.48,4099.99,Yes,0.630654586565923,1,Medium,78.48
2335-IBBGJ,Female,0,Yes,No,54,Month-to-month,DSL,No,No,Bank transfer (automatic),32.38,1763.63,No,0.4719581095235622,0,Medium,0.0
2336-JAHHA,Male,1,Yes,Yes,52,One year,DSL,No,No,Electronic check,25.69,1376.56,Yes,0.2758103690955809,0,Low,0.0
2337-GEJHC,Female,0,No,Yes,17,One year,DSL,No,No,Credit card (automatic),47.01,763.25,No,0.3982164863284995,0,Medium,0.0
2338-GJAGJ,Female,0,Yes,No,6,Two year,DSL,Yes,No,Mailed check,41.4,217.41,No,0.3168517147761129,0,Low,0.0
2339-BAFFC,Male,0,No,No,62,Two year,DSL,No,Yes,Electronic check,22.64,1401.79,No,0.253631262227076,0,Low,0.0
2340-DJDFA,Female,0,Yes,Yes,41,One year,DSL,No,No,Credit card (automatic),105.01,4290.13,No,0.37614792095214483,0,Medium,0.0
2341-BIICD,Male,0,No,No,10,Two year,No,Yes,No,Mailed check,103.19,995.89,No,0.36162624046836994,0,Medium,0.0
2342-EADDE,Male,0,No,Yes,8,One year,Fiber optic,No,Yes,Credit card (automatic),87.44,664.83,Yes,0.5577463457633621,1,Medium,87.44
2343-JIFEF,Male,0,No,No,34,One year,Fiber optic,No,Yes,Mailed check,96.37,3298.09,Yes,0.44693218739021784,0,Medium,0.0
2344-GFCHI,Male,1,No,No,64,One year,No,No,No,Mailed check,24.79,1611.42,No,0.22497682699923166,0,Low,0.0
2345-GJGAH,Female,0,Yes,Yes,4,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic),45.82,222.45,Yes,0.6483773718563323,1,Medium,45.82
2346-EICBC,Male,1,No,No,25,Month-to-month,Fiber optic,No,No,Electronic check,78.35,1939.79,Yes,0.7124260696566523,1,High,78.35
